series,timepoints,value
T82,108,115394.0
T82,109,115128.0
T82,110,114985.0
T82,111,109073.0
T82,112,97200.0
T82,113,71176.0
T82,114,99725.0
T82,115,110053.0
T82,116,102637.0
T82,117,113440.0
T82,118,102253.0
T82,119,75963.0
T82,120,61709.0
T82,121,72371.0
T82,122,90965.0
T82,123,99958.0
T82,124,103923.0
T82,125,105761.0
T82,126,113083.0
T82,127,102886.0
T82,128,103987.0
T82,129,63132.0
T82,130,98166.0
T82,131,122584.0
T82,132,103997.0
T82,133,105897.0
T82,134,113034.0
T82,135,67128.0
T82,136,8214.0
T82,137,7270.0
T82,138,96712.0
T82,139,98840.0
T82,140,101997.0
T82,141,105676.0
T82,142,101412.0
T82,143,108523.0
T82,144,106358.0
T82,145,103261.0
T82,146,102246.0
T82,147,107128.0
T82,148,120695.0
T82,149,102761.0
T82,150,106883.0
T82,151,118011.0
T82,152,108800.0
T82,153,108811.0
T82,154,117114.0
T82,155,11199.0
T83,0,95116.0
T83,1,102277.0
T83,2,103503.0
T83,3,105175.0
T83,4,111366.0
T83,5,111438.0
T83,6,109374.0
T83,7,110454.0
T83,8,97723.0
T83,9,85506.0
T83,10,96674.0
T83,11,107640.0
T83,12,100885.0
T83,13,94849.0
T83,14,92606.0
T83,15,93650.0
T83,16,88838.0
T83,17,87806.0
T83,18,94170.0
T83,19,96584.0
T83,20,96427.0
T83,21,113181.0
T83,22,113656.0
T83,23,100522.0
T83,24,97840.0
T83,25,108971.0
T83,26,99272.0
T83,27,83642.0
T83,28,104216.0
T83,29,105346.0
T83,30,100704.0
T83,31,101507.0
T83,32,104216.0
T83,33,100990.0
T83,34,91940.0
T83,35,106899.0
T83,36,105989.0
T83,37,109255.0
T83,38,104891.0
T83,39,97011.0
T83,40,101424.0
T83,41,87638.0
T83,42,83985.0
T83,43,81305.0
T83,44,65078.0
T83,45,71637.0
T83,46,87713.0
T83,47,93464.0
T83,48,94405.0
T83,49,97031.0
T83,50,92095.0
T83,51,87585.0
T83,52,88493.0
T83,53,90966.0
T83,54,89022.0
T83,55,88057.0
T83,56,88605.0
T83,57,94157.0
T83,58,89703.0
T83,59,91398.0
T83,60,100351.0
T83,61,89523.0
T83,62,91163.0
T83,63,90530.0
T83,64,87375.0
T83,65,94583.0
T83,66,94343.0
T83,67,105429.0
T83,68,106211.0
T83,69,104422.0
T83,70,96407.0
T83,71,98178.0
T83,72,95005.0
T83,73,94884.0
T83,74,110677.0
T83,75,107947.0
T83,76,95840.0
T83,77,103909.0
T83,78,121125.0
T83,79,127633.0
T83,80,105150.0
T83,81,106486.0
T83,82,100584.0
T83,83,100163.0
T83,84,102442.0
T83,85,101732.0
T83,86,106406.0
T83,87,105324.0
T83,88,99930.0
T83,89,99930.0
T83,90,99930.0
T83,91,99614.0
T83,92,101041.0
T83,93,92460.0
T83,94,89892.0
T83,95,83632.0
T83,96,90547.0
T83,97,91210.0
T83,98,85180.0
T83,99,85876.0
T83,100,86775.0
T83,101,85350.0
T83,102,86540.0
T83,103,75812.0
T83,104,74483.0
T83,105,84077.0
T83,106,86614.0
T83,107,87654.0
T83,108,81550.0
T83,109,80331.0
T83,110,82718.0
T83,111,89761.0
T83,112,100184.0
T83,113,95507.0
T83,114,103290.0
T83,115,101964.0
T83,116,99172.0
T83,117,95780.0
T83,118,91664.0
T83,119,98040.0
T83,120,93894.0
T83,121,93996.0
T83,122,89211.0
T83,123,82647.0
T83,124,85017.0
T83,125,101562.0
T83,126,99875.0
T83,127,96366.0
T83,128,104124.0
T83,129,96561.0
T83,130,79119.0
T83,131,82121.0
T83,132,81854.0
T83,133,80358.0
T83,134,81372.0
T83,135,81873.0
T83,136,75103.0
T83,137,75220.0
T83,138,76487.0
T83,139,80029.0
T83,140,83128.0
T83,141,83202.0
T83,142,76781.0
T83,143,78023.0
T83,144,79387.0
T83,145,81668.0
T83,146,82416.0
T83,147,85901.0
T83,148,78096.0
T83,149,78682.0
T83,150,78487.0
T83,151,82004.0
T83,152,83181.0
T83,153,81398.0
T83,154,79606.0
T83,155,74321.0
T84,0,19611.0
T84,1,18352.0
T84,2,17935.0
T84,3,16505.0
T84,4,3673.0
T84,5,3693.0
T84,6,3394.0
T84,7,4666.0
T84,8,3219.0
T84,9,11375.0
T84,10,27320.0
T84,11,23286.0
T84,12,26542.0
T84,13,11704.0
T84,14,21021.0
T84,15,23474.0
T84,16,5339.0
T84,17,3596.0
T84,18,7110.0
T84,19,11504.0
T84,20,18396.0
T84,21,18365.0
T84,22,4319.0
T84,23,1660.0
T84,24,1608.0
T84,25,12294.0
T84,26,5175.0
T84,27,7945.0
T84,28,8514.0
T84,29,8789.0
T84,30,8598.0
T84,31,23757.0
T84,32,20462.0
T84,33,23432.0
T84,34,14081.0
T84,35,21309.0
T84,36,14963.0
T84,37,25229.0
T84,38,18195.0
T84,39,13592.0
T84,40,16304.0
T84,41,14647.0
T84,42,12056.0
T84,43,10224.0
T84,44,20690.0
T84,45,21472.0
T84,46,18067.0
T84,47,20014.0
T84,48,17201.0
T84,49,18041.0
T84,50,12148.0
T84,51,10101.0
T84,52,3979.0
T84,53,6640.0
T84,54,16884.0
T84,55,4588.0
T84,56,6348.0
T84,57,10046.0
T84,58,7107.0
T84,59,14841.0
T84,60,11234.0
T84,61,17045.0
T84,62,10088.0
T84,63,3695.0
T84,64,3104.0
T84,65,13717.0
T84,66,17167.0
T84,67,15700.0
T84,68,12035.0
T84,69,15824.0
T84,70,12919.0
T84,71,7754.0
T84,72,17489.0
T84,73,15967.0
T84,74,15792.0
T84,75,4717.0
T84,76,14738.0
T84,77,18652.0
T84,78,12876.0
T84,79,12280.0
T84,80,37060.0
T84,81,33819.0
T84,82,33439.0
T84,83,14519.0
T84,84,13772.0
T84,85,12712.0
T84,86,18298.0
T84,87,13841.0
T84,88,33234.0
T84,89,33556.0
T84,90,34749.0
T84,91,18626.0
T84,92,27652.0
T84,93,23101.0
T84,94,20594.0
T84,95,23026.0
T84,96,21663.0
T84,97,7393.0
T84,98,14812.0
T84,99,19955.0
T84,100,24244.0
T84,101,30713.0
T84,102,30661.0
T84,103,1908.0
T84,104,1889.0
T84,105,19367.0
T84,106,22419.0
T84,107,16207.0
T84,108,13446.0
T84,109,20107.0
T84,110,15837.0
T84,111,19706.0
T84,112,19429.0
T84,113,2908.0
T84,114,19032.0
T84,115,21598.0
T84,116,27195.0
T84,117,20408.0
T84,118,20012.0
T84,119,18173.0
T84,120,20965.0
T84,121,1504.0
T84,122,2090.0
T84,123,7306.0
T84,124,24118.0
T84,125,21043.0
T84,126,29966.0
T84,127,8412.0
T84,128,28627.0
T84,129,30608.0
T84,130,29385.0
T84,131,34646.0
T84,132,43265.0
T84,133,37459.0
T84,134,34637.0
T84,135,33941.0
T84,136,23595.0
T84,137,28107.0
T84,138,35498.0
T84,139,35566.0
T84,140,33992.0
T84,141,37698.0
T84,142,39471.0
T84,143,33916.0
T84,144,32517.0
T84,145,31748.0
T84,146,37347.0
T84,147,15626.0
T84,148,27723.0
T84,149,21578.0
T84,150,27230.0
T84,151,19766.0
T84,152,24559.0
T84,153,20275.0
T84,154,23192.0
T84,155,2312.0
T85,0,39738.0
T85,1,28248.0
T85,2,25321.0
T85,3,23905.0
T85,4,25763.0
T85,5,25874.0
T85,6,20538.0
T85,7,22592.0
T85,8,24635.0
T85,9,23337.0
T85,10,26605.0
T85,11,27542.0
T85,12,26669.0
T85,13,31030.0
T85,14,52156.0
T85,15,31916.0
T85,16,18045.0
T85,17,13645.0
T85,18,16794.0
T85,19,18903.0
T85,20,12999.0
T85,21,23591.0
T85,22,11878.0
T85,23,12164.0
T85,24,19411.0
T85,25,12661.0
T85,26,17907.0
T85,27,24101.0
T85,28,17692.0
T85,29,21374.0
T85,30,14116.0
T85,31,34446.0
T85,32,26002.0
T85,33,25936.0
T85,34,9950.0
T85,35,10871.0
T85,36,11179.0
T85,37,12275.0
T85,38,13273.0
T85,39,15525.0
T85,40,9670.0
T85,41,12184.0
T85,42,13389.0
T85,43,11464.0
T85,44,18033.0
T85,45,16815.0
T85,46,13974.0
T85,47,15609.0
T85,48,14900.0
T85,49,16886.0
T85,50,15508.0
T85,51,10512.0
T85,52,11769.0
T85,53,15533.0
T85,54,14818.0
T85,55,15431.0
T85,56,18686.0
T85,57,14043.0
T85,58,12120.0
T85,59,13272.0
T85,60,17844.0
T85,61,14130.0
T85,62,18687.0
T85,63,15801.0
T85,64,20094.0
T85,65,12262.0
T85,66,12135.0
T85,67,14367.0
T85,68,12226.0
T85,69,12316.0
T85,70,11164.0
T85,71,12222.0
T85,72,12070.0
T85,73,20974.0
T85,74,18180.0
T85,75,16654.0
T85,76,23160.0
T85,77,20165.0
T85,78,17521.0
T85,79,29651.0
T85,80,32941.0
T85,81,29966.0
T85,82,32365.0
T85,83,20435.0
T85,84,12214.0
T85,85,18927.0
T85,86,17993.0
T85,87,19424.0
T85,88,23018.0
T85,89,20540.0
T85,90,10351.0
T85,91,9563.0
T85,92,11804.0
T85,93,17745.0
T85,94,15554.0
T85,95,16718.0
T85,96,14116.0
T85,97,15157.0
T85,98,18627.0
T85,99,25469.0
T85,100,24672.0
T85,101,21867.0
T85,102,17239.0
T85,103,7508.0
T85,104,13996.0
T85,105,12876.0
T85,106,14246.0
T85,107,20792.0
T85,108,15807.0
T85,109,19222.0
T85,110,20495.0
T85,111,22970.0
T85,112,30964.0
T85,113,10887.0
T85,114,15427.0
T85,115,13306.0
T85,116,13532.0
T85,117,12459.0
T85,118,15772.0
T85,119,12148.0
T85,120,11081.0
T85,121,9470.0
T85,122,10693.0
T85,123,12491.0
T85,124,12337.0
T85,125,14391.0
T85,126,15283.0
T85,127,9221.0
T85,128,10937.0
T85,129,15111.0
T85,130,14847.0
T85,131,17787.0
T85,132,29247.0
T85,133,27276.0
T85,134,35589.0
T85,135,30145.0
T85,136,17712.0
T85,137,22966.0
T85,138,14367.0
T85,139,8993.0
T85,140,8931.0
T85,141,9259.0
T85,142,10404.0
T85,143,10425.0
T85,144,8380.0
T85,145,12048.0
T85,146,13609.0
T85,147,12588.0
T85,148,12187.0
T85,149,12159.0
T85,150,11385.0
T85,151,15263.0
T85,152,30390.0
T85,153,16415.0
T85,154,22370.0
T85,155,17482.0
T86,0,18966.0
T86,1,21356.0
T86,2,21632.0
T86,3,21005.0
T86,4,22382.0
T86,5,22399.0
T86,6,23181.0
T86,7,17130.0
T86,8,17860.0
T86,9,16169.0
T86,10,13651.0
T86,11,15359.0
T86,12,13105.0
T86,13,13256.0
T86,14,15033.0
T86,15,15732.0
T86,16,14676.0
T86,17,14367.0
T86,18,14074.0
T86,19,11073.0
T86,20,8119.0
T86,21,8937.0
T86,22,8508.0
T86,23,7590.0
T86,24,7983.0
T86,25,10543.0
T86,26,8719.0
T86,27,8138.0
T86,28,10229.0
T86,29,9354.0
T86,30,8375.0
T86,31,8320.0
T86,32,8263.0
T86,33,9371.0
T86,34,8412.0
T86,35,9940.0
T86,36,9638.0
T86,37,9491.0
T86,38,7698.0
T86,39,7190.0
T86,40,8789.0
T86,41,10558.0
T86,42,13470.0
T86,43,12642.0
T86,44,16212.0
T86,45,17336.0
T86,46,15998.0
T86,47,19619.0
T86,48,18426.0
T86,49,19878.0
T86,50,15996.0
T86,51,15607.0
T86,52,16441.0
T86,53,17647.0
T86,54,18343.0
T86,55,19620.0
T86,56,18251.0
T86,57,17801.0
T86,58,15128.0
T86,59,17330.0
T86,60,20631.0
T86,61,17363.0
T86,62,16779.0
T86,63,15658.0
T86,64,14341.0
T86,65,13115.0
T86,66,10745.0
T86,67,9000.0
T86,68,7677.0
T86,69,8471.0
T86,70,6396.0
T86,71,6856.0
T86,72,6738.0
T86,73,6695.0
T86,74,7219.0
T86,75,5673.0
T86,76,6296.0
T86,77,9177.0
T86,78,9947.0
T86,79,9636.0
T86,80,7569.0
T86,81,8403.0
T86,82,8320.0
T86,83,8010.0
T86,84,7514.0
T86,85,8814.0
T86,86,8306.0
T86,87,8967.0
T86,88,7961.0
T86,89,8075.0
T86,90,8133.0
T86,91,7285.0
T86,92,7626.0
T86,93,6615.0
T86,94,6933.0
T86,95,11696.0
T86,96,13970.0
T86,97,13991.0
T86,98,16925.0
T86,99,16443.0
T86,100,13749.0
T86,101,15318.0
T86,102,13168.0
T86,103,10366.0
T86,104,11970.0
T86,105,13723.0
T86,106,14208.0
T86,107,14472.0
T86,108,14886.0
T86,109,14579.0
T86,110,15607.0
T86,111,15188.0
T86,112,13727.0
T86,113,10908.0
T86,114,9322.0
T86,115,9925.0
T86,116,12907.0
T86,117,13008.0
T86,118,12141.0
T86,119,12103.0
T86,120,11957.0
T86,121,11493.0
T86,122,10793.0
T86,123,7369.0
T86,124,6741.0
T86,125,5797.0
T86,126,6847.0
T86,127,6229.0
T86,128,8120.0
T86,129,7397.0
T86,130,7183.0
T86,131,7537.0
T86,132,8154.0
T86,133,7714.0
T86,134,8066.0
T86,135,7767.0
T86,136,7268.0
T86,137,7907.0
T86,138,8443.0
T86,139,8549.0
T86,140,8153.0
T86,141,7505.0
T86,142,7329.0
T86,143,7889.0
T86,144,7039.0
T86,145,8613.0
T86,146,13146.0
T86,147,13461.0
T86,148,13499.0
T86,149,10466.0
T86,150,11050.0
T86,151,11536.0
T86,152,10847.0
T86,153,13353.0
T86,154,14250.0
T86,155,11000.0
T87,0,10824.0
T87,1,10734.0
T87,2,10693.0
T87,3,11284.0
T87,4,11458.0
T87,5,10642.0
T87,6,11208.0
T87,7,9535.0
T87,8,10228.0
T87,9,9539.0
T87,10,9049.0
T87,11,9478.0
T87,12,8323.0
T87,13,7856.0
T87,14,8340.0
T87,15,8450.0
T87,16,7460.0
T87,17,6787.0
T87,18,7322.0
T87,19,6836.0
T87,20,6578.0
T87,21,6432.0
T87,22,5775.0
T87,23,5838.0
T87,24,6509.0
T87,25,7106.0
T87,26,7035.0
T87,27,6625.0
T87,28,6962.0
T87,29,6983.0
T87,30,6923.0
T87,31,6554.0
T87,32,5970.0
T87,33,6538.0
T87,34,6532.0
T87,35,7041.0
T87,36,6947.0
T87,37,7139.0
T87,38,7392.0
T87,39,6418.0
T87,40,6981.0
T87,41,7710.0
T87,42,7595.0
T87,43,6383.0
T87,44,8832.0
T87,45,9206.0
T87,46,9130.0
T87,47,9347.0
T87,48,9171.0
T87,49,10077.0
T87,50,8454.0
T87,51,7016.0
T87,52,7686.0
T87,53,9346.0
T87,54,9651.0
T87,55,10305.0
T87,56,9882.0
T87,57,9455.0
T87,58,7674.0
T87,59,8889.0
T87,60,8855.0
T87,61,9008.0
T87,62,8830.0
T87,63,9055.0
T87,64,7937.0
T87,65,8083.0
T87,66,7519.0
T87,67,7334.0
T87,68,5637.0
T87,69,6727.0
T87,70,6673.0
T87,71,7113.0
T87,72,6727.0
T87,73,7022.0
T87,74,7084.0
T87,75,5045.0
T87,76,7166.0
T87,77,7134.0
T87,78,6771.0
T87,79,6759.0
T87,80,6245.0
T87,81,6146.0
T87,82,6605.0
T87,83,6423.0
T87,84,5314.0
T87,85,6566.0
T87,86,6718.0
T87,87,6469.0
T87,88,6487.0
T87,89,6557.0
T87,90,6647.0
T87,91,7086.0
T87,92,6702.0
T87,93,6588.0
T87,94,7420.0
T87,95,7452.0
T87,96,7467.0
T87,97,8003.0
T87,98,8597.0
T87,99,9676.0
T87,100,9455.0
T87,101,9478.0
T87,102,9434.0
T87,103,6837.0
T87,104,7758.0
T87,105,8326.0
T87,106,8629.0
T87,107,8923.0
T87,108,9001.0
T87,109,9372.0
T87,110,9544.0
T87,111,9598.0
T87,112,9282.0
T87,113,7914.0
T87,114,7766.0
T87,115,7767.0
T87,116,8250.0
T87,117,8316.0
T87,118,7247.0
T87,119,6367.0
T87,120,6738.0
T87,121,6072.0
T87,122,6910.0
T87,123,6512.0
T87,124,6874.0
T87,125,6955.0
T87,126,6567.0
T87,127,4989.0
T87,128,6184.0
T87,129,6671.0
T87,130,6626.0
T87,131,6775.0
T87,132,6419.0
T87,133,6648.0
T87,134,6832.0
T87,135,6358.0
T87,136,6245.0
T87,137,6332.0
T87,138,6668.0
T87,139,6647.0
T87,140,6729.0
T87,141,7030.0
T87,142,7118.0
T87,143,7005.0
T87,144,6521.0
T87,145,7272.0
T87,146,7091.0
T87,147,7044.0
T87,148,7380.0
T87,149,7886.0
T87,150,8530.0
T87,151,8312.0
T87,152,8805.0
T87,153,7815.0
T87,154,8704.0
T87,155,7439.0
T88,0,133279.0
T88,1,140740.0
T88,2,137722.0
T88,3,136770.0
T88,4,143806.0
T88,5,144801.0
T88,6,143649.0
T88,7,113194.0
T88,8,136003.0
T88,9,135574.0
T88,10,134484.0
T88,11,129304.0
T88,12,100332.0
T88,13,81918.0
T88,14,121282.0
T88,15,129640.0
T88,16,117561.0
T88,17,116047.0
T88,18,131598.0
T88,19,123135.0
T88,20,114544.0
T88,21,125593.0
T88,22,135709.0
T88,23,120919.0
T88,24,121015.0
T88,25,127209.0
T88,26,120814.0
T88,27,115950.0
T88,28,119196.0
T88,29,112152.0
T88,30,75743.0
T88,31,66815.0
T88,32,67554.0
T88,33,61985.0
T88,34,66973.0
T88,35,98420.0
T88,36,121738.0
T88,37,143476.0
T88,38,141178.0
T88,39,123867.0
T88,40,136139.0
T88,41,141013.0
T88,42,138350.0
T88,43,126097.0
T88,44,137082.0
T88,45,135587.0
T88,46,140683.0
T88,47,141169.0
T88,48,145629.0
T88,49,154493.0
T88,50,122654.0
T88,51,89692.0
T88,52,103461.0
T88,53,153323.0
T88,54,152662.0
T88,55,151471.0
T88,56,157758.0
T88,57,160824.0
T88,58,118302.0
T88,59,161857.0
T88,60,153122.0
T88,61,148749.0
T88,62,140449.0
T88,63,121254.0
T88,64,97099.0
T88,65,132049.0
T88,66,142164.0
T88,67,132898.0
T88,68,123285.0
T88,69,124004.0
T88,70,128296.0
T88,71,130121.0
T88,72,129977.0
T88,73,136014.0
T88,74,136684.0
T88,75,136684.0
T88,76,136684.0
T88,77,136684.0
T88,78,136684.0
T88,79,125623.0
T88,80,112281.0
T88,81,103268.0
T88,82,73283.0
T88,83,57969.0
T88,84,57244.0
T88,85,59123.0
T88,86,60283.0
T88,87,94344.0
T88,88,113776.0
T88,89,127758.0
T88,90,139527.0
T88,91,145630.0
T88,92,144958.0
T88,93,149878.0
T88,94,154745.0
T88,95,151476.0
T88,96,154513.0
T88,97,151299.0
T88,98,157745.0
T88,99,166079.0
T88,100,186733.0
T88,101,190107.0
T88,102,164743.0
T88,103,121310.0
T88,104,126487.0
T88,105,166446.0
T88,106,157056.0
T88,107,154264.0
T88,108,157475.0
T88,109,153449.0
T88,110,155131.0
T88,111,146264.0
T88,112,143890.0
T88,113,116122.0
T88,114,143576.0
T88,115,140198.0
T88,116,134990.0
T88,117,131305.0
T88,118,110080.0
T88,119,73214.0
T88,120,100054.0
T88,121,116251.0
T88,122,129573.0
T88,123,142591.0
T88,124,144682.0
T88,125,142510.0
T88,126,140177.0
T88,127,115698.0
T88,128,135955.0
T88,129,130140.0
T88,130,115691.0
T88,131,110026.0
T88,132,106724.0
T88,133,106141.0
T88,134,75990.0
T88,135,58938.0
T88,136,58501.0
T88,137,59118.0
T88,138,60790.0
T88,139,91312.0
T88,140,113432.0
T88,141,130875.0
T88,142,132249.0
T88,143,137228.0
T88,144,144119.0
T88,145,143439.0
T88,146,149986.0
T88,147,148265.0
T88,148,148240.0
T88,149,144449.0
T88,150,146925.0
T88,151,151863.0
T88,152,147851.0
T88,153,144810.0
T88,154,143592.0
T88,155,88448.0
T89,0,444695.0
T89,1,442457.0
T89,2,438570.0
T89,3,443888.0
T89,4,422606.0
T89,5,419486.0
T89,6,417558.0
T89,7,449911.0
T89,8,451863.0
T89,9,472930.0
T89,10,483369.0
T89,11,454447.0
T89,12,499449.0
T89,13,471030.0
T89,14,440894.0
T89,15,422554.0
T89,16,440912.0
T89,17,450852.0
T89,18,458748.0
T89,19,464308.0
T89,20,425272.0
T89,21,464157.0
T89,22,474580.0
T89,23,455248.0
T89,24,448000.0
T89,25,492089.0
T89,26,482163.0
T89,27,477522.0
T89,28,528519.0
T89,29,526275.0
T89,30,520557.0
T89,31,522809.0
T89,32,540936.0
T89,33,559885.0
T89,34,526876.0
T89,35,533420.0
T89,36,535085.0
T89,37,519676.0
T89,38,516404.0
T89,39,532709.0
T89,40,547772.0
T89,41,481403.0
T89,42,498038.0
T89,43,474808.0
T89,44,455948.0
T89,45,466692.0
T89,46,458953.0
T89,47,444175.0
T89,48,453040.0
T89,49,470139.0
T89,50,530163.0
T89,51,462710.0
T89,52,420021.0
T89,53,437534.0
T89,54,414781.0
T89,55,388434.0
T89,56,399664.0
T89,57,389385.0
T89,58,392595.0
T89,59,399803.0
T89,60,379577.0
T89,61,400371.0
T89,62,397092.0
T89,63,409693.0
T89,64,403697.0
T89,65,373293.0
T89,66,374374.0
T89,67,394909.0
T89,68,402305.0
T89,69,375800.0
T89,70,391304.0
T89,71,377316.0
T89,72,373093.0
T89,73,379931.0
T89,74,415950.0
T89,75,410141.0
T89,76,400604.0
T89,77,494289.0
T89,78,536293.0
T89,79,531964.0
T89,80,495480.0
T89,81,481515.0
T89,82,500027.0
T89,83,514298.0
T89,84,589857.0
T89,85,539999.0
T89,86,538962.0
T89,87,537137.0
T89,88,486835.0
T89,89,497567.0
T89,90,513017.0
T89,91,495303.0
T89,92,474242.0
T89,93,469945.0
T89,94,473515.0
T89,95,426031.0
T89,96,422086.0
T89,97,409372.0
T89,98,408300.0
T89,99,449117.0
T89,100,458540.0
T89,101,457256.0
T89,102,485595.0
T89,103,472409.0
T89,104,454172.0
T89,105,451642.0
T89,106,436110.0
T89,107,426971.0
T89,108,427131.0
T89,109,422039.0
T89,110,420259.0
T89,111,415614.0
T89,112,425562.0
T89,113,434439.0
T89,114,440657.0
T89,115,400310.0
T89,116,378197.0
T89,117,386188.0
T89,118,423698.0
T89,119,433361.0
T89,120,418799.0
T89,121,435175.0
T89,122,450613.0
T89,123,438155.0
T89,124,415035.0
T89,125,414893.0
T89,126,422428.0
T89,127,472440.0
T89,128,494086.0
T89,129,465934.0
T89,130,462222.0
T89,131,478986.0
T89,132,506814.0
T89,133,494944.0
T89,134,519258.0
T89,135,520541.0
T89,136,500750.0
T89,137,498498.0
T89,138,514438.0
T89,139,512165.0
T89,140,524699.0
T89,141,494789.0
T89,142,474416.0
T89,143,480232.0
T89,144,467450.0
T89,145,457053.0
T89,146,486621.0
T89,147,463358.0
T89,148,433769.0
T89,149,425519.0
T89,150,446669.0
T89,151,444643.0
T89,152,440714.0
T89,153,438875.0
T89,154,456184.0
T89,155,457698.0
T90,0,680293.0
T90,1,692349.0
T90,2,681864.0
T90,3,676995.0
T90,4,684052.0
T90,5,682469.0
T90,6,663862.0
T90,7,663025.0
T90,8,685258.0
T90,9,682936.0
T90,10,674726.0
T90,11,632580.0
T90,12,738971.0
T90,13,693181.0
T90,14,624210.0
T90,15,619116.0
T90,16,614988.0
T90,17,649395.0
T90,18,716275.0
T90,19,768830.0
T90,20,755473.0
T90,21,860883.0
T90,22,838240.0
T90,23,768809.0
T90,24,800368.0
T90,25,962966.0
T90,26,832630.0
T90,27,835444.0
T90,28,1049560.0
T90,29,1077577.0
T90,30,1007465.0
T90,31,1025516.0
T90,32,957060.0
T90,33,995988.0
T90,34,913303.0
T90,35,1036883.0
T90,36,1003732.0
T90,37,971104.0
T90,38,822202.0
T90,39,814539.0
T90,40,832574.0
T90,41,671180.0
T90,42,726857.0
T90,43,665666.0
T90,44,635314.0
T90,45,661993.0
T90,46,684872.0
T90,47,701942.0
T90,48,696572.0
T90,49,732394.0
T90,50,770614.0
T90,51,660501.0
T90,52,626591.0
T90,53,655928.0
T90,54,655586.0
T90,55,662436.0
T90,56,675854.0
T90,57,663865.0
T90,58,694213.0
T90,59,678852.0
T90,60,656855.0
T90,61,664849.0
T90,62,664100.0
T90,63,666366.0
T90,64,700828.0
T90,65,637185.0
T90,66,608279.0
T90,67,663040.0
T90,68,745150.0
T90,69,710838.0
T90,70,698739.0
T90,71,697717.0
T90,72,706927.0
T90,73,712279.0
T90,74,781527.0
T90,75,768471.0
T90,76,757739.0
T90,77,964332.0
T90,78,1184275.0
T90,79,1116932.0
T90,80,1039983.0
T90,81,932883.0
T90,82,961307.0
T90,83,1035429.0
T90,84,1205740.0
T90,85,1122443.0
T90,86,1071923.0
T90,87,1062603.0
T90,88,989930.0
T90,89,1003069.0
T90,90,924589.0
T90,91,851980.0
T90,92,807625.0
T90,93,783886.0
T90,94,734914.0
T90,95,665590.0
T90,96,662931.0
T90,97,629269.0
T90,98,670769.0
T90,99,698352.0
T90,100,714432.0
T90,101,754830.0
T90,102,810710.0
T90,103,728390.0
T90,104,729221.0
T90,105,729865.0
T90,106,709240.0
T90,107,711746.0
T90,108,697288.0
T90,109,690070.0
T90,110,659364.0
T90,111,655520.0
T90,112,669510.0
T90,113,666676.0
T90,114,617500.0
T90,115,623145.0
T90,116,584143.0
T90,117,639008.0
T90,118,684774.0
T90,119,786128.0
T90,120,645456.0
T90,121,698426.0
T90,122,769956.0
T90,123,817373.0
T90,124,674946.0
T90,125,663810.0
T90,126,732385.0
T90,127,909361.0
T90,128,955462.0
T90,129,955462.0
T90,130,955462.0
T90,131,933914.0
T90,132,975074.0
T90,133,1028922.0
T90,134,1081340.0
T90,135,1004266.0
T90,136,958890.0
T90,137,980907.0
T90,138,955347.0
T90,139,976316.0
T90,140,976316.0
T90,141,976316.0
T90,142,976316.0
T90,143,976316.0
T90,144,895120.0
T90,145,746008.0
T90,146,829397.0
T90,147,789779.0
T90,148,645404.0
T90,149,655927.0
T90,150,649900.0
T90,151,636804.0
T90,152,652745.0
T90,153,721630.0
T90,154,767039.0
T90,155,710849.0
T91,0,28204.0
T91,1,31471.0
T91,2,31522.0
T91,3,31162.0
T91,4,31390.0
T91,5,30984.0
T91,6,31076.0
T91,7,31258.0
T91,8,31003.0
T91,9,33940.0
T91,10,36437.0
T91,11,33623.0
T91,12,41212.0
T91,13,38058.0
T91,14,33744.0
T91,15,35402.0
T91,16,33367.0
T91,17,33582.0
T91,18,37906.0
T91,19,46379.0
T91,20,41123.0
T91,21,49018.0
T91,22,50526.0
T91,23,48975.0
T91,24,50721.0
T91,25,59121.0
T91,26,56037.0
T91,27,53363.0
T91,28,64208.0
T91,29,61882.0
T91,30,57157.0
T91,31,57172.0
T91,32,58484.0
T91,33,59970.0
T91,34,57313.0
T91,35,64623.0
T91,36,61907.0
T91,37,58829.0
T91,38,48950.0
T91,39,48123.0
T91,40,48848.0
T91,41,42058.0
T91,42,43273.0
T91,43,38869.0
T91,44,36985.0
T91,45,36219.0
T91,46,35377.0
T91,47,33562.0
T91,48,32991.0
T91,49,31345.0
T91,50,28841.0
T91,51,24433.0
T91,52,24879.0
T91,53,29326.0
T91,54,29414.0
T91,55,29349.0
T91,56,29276.0
T91,57,28884.0
T91,58,28335.0
T91,59,28614.0
T91,60,29024.0
T91,61,28603.0
T91,62,28978.0
T91,63,28862.0
T91,64,27722.0
T91,65,25303.0
T91,66,28302.0
T91,67,31895.0
T91,68,32672.0
T91,69,32185.0
T91,70,38611.0
T91,71,41795.0
T91,72,40792.0
T91,73,38358.0
T91,74,43020.0
T91,75,41832.0
T91,76,41024.0
T91,77,59272.0
T91,78,75151.0
T91,79,76420.0
T91,80,70554.0
T91,81,62882.0
T91,82,57041.0
T91,83,59867.0
T91,84,65994.0
T91,85,64479.0
T91,86,62423.0
T91,87,61716.0
T91,88,60285.0
T91,89,64316.0
T91,90,58015.0
T91,91,50898.0
T91,92,49962.0
T91,93,46121.0
T91,94,42429.0
T91,95,39541.0
T91,96,36118.0
T91,97,35974.0
T91,98,32737.0
T91,99,28983.0
T91,100,28977.0
